"TAHUN","MAHASISWA","SKOR_MAT","SKOR_FIS","SKOR_ING","SKOR_IND","SKOR_SKO","SKOR_SKO_NALAR","SKOR_SKO_PAHAM","SKOR_SKO_BACAAN","SKOR_SKO_KUANTITATIF","SKOR_BENAR_SEMUA","SKOR_TOTAL"
2025,29018,24,,42,108,,120,96,88,104,1000,58.2
2025,28772,84,,120,120,,120,128,96,88,1000,75.6
2025,28728,24,,36,96,,104,128,64,56,1000,50.8
2025,29000,24,,96,78,,96,72,72,24,1000,46.2
2025,28862,66,,84,96,,112,88,120,112,1000,67.8
2025,28750,42,,60,102,,80,48,104,56,1000,49.2
2025,28869,30,,84,102,,96,96,88,32,1000,52.8
2025,28852,84,,90,102,,80,56,64,88,1000,56.4
2025,28971,24,,24,84,,80,96,72,64,1000,44.4
2025,28922,78,,102,90,,64,104,56,104,1000,59.8
2025,29027,90,,120,108,,88,136,112,152,1000,80.6
2025,28895,18,,90,90,,72,128,120,56,1000,57.4
2025,28701,42,,30,84,,88,96,112,88,1000,54
2025,28680,78,,48,90,,72,120,64,128,1000,60
2025,28674,48,,24,48,,88,56,48,104,1000,41.6
2025,28977,84,,36,60,,104,88,88,136,1000,59.6
2025,28831,54,,54,102,,128,88,88,80,1000,59.4
2025,28748,102,,108,120,,56,64,40,136,1000,62.6
2025,29040,84,,102,108,,96,96,72,136,1000,69.4
2025,28787,60,,114,78,,96,88,80,128,1000,64.4
2025,28959,36,,84,84,,104,136,120,96,1000,66
2025,28802,36,,78,66,,40,96,56,48,1000,42
2025,29067,36,,84,102,,96,80,112,16,1000,52.6
2025,28707,12,,72,96,,80,96,112,64,1000,53.2
2025,28847,60,,72,114,,128,96,144,96,1000,71
2025,28698,66,,48,66,,96,96,96,128,1000,59.6
2025,29072,6,,30,78,,80,80,96,56,1000,42.6
2025,29001,108,,114,120,,120,136,128,144,1000,87
2025,28646,60,,18,30,,72,72,88,88,1000,42.8
2025,28685,78,,120,120,,104,80,120,128,1000,75
2025,28830,108,,108,96,,88,80,112,128,1000,72
2025,28919,72,,90,114,,112,120,128,120,1000,75.6
2025,28873,84,,114,120,,96,112,136,112,1000,77.4
2025,28903,24,,90,78,,128,120,112,56,1000,60.8
2025,28978,6,,120,120,,80,120,136,80,1000,66.2
2025,28915,36,,78,78,,56,72,72,80,1000,47.2
2025,29003,84,,120,120,,104,104,120,88,1000,74
2025,28736,18,,18,84,,112,96,64,64,1000,45.6
2025,29029,84,,114,108,,96,128,160,144,1000,83.4
2025,28907,42,,36,90,,56,96,88,16,1000,42.4
2025,29015,42,,96,78,,56,104,88,96,1000,56
2025,28824,6,,12,84,,80,104,80,40,1000,40.6
2025,28753,90,,114,108,,136,136,88,144,1000,81.6
2025,28771,78,,120,120,,40,56,144,88,1000,64.6
2025,28785,12,,54,108,,96,104,96,64,1000,53.4
2025,28920,90,,96,108,,120,96,112,112,1000,73.4
2025,28779,72,,120,108,,96,112,112,48,1000,66.8
2025,29022,48,,84,96,,88,104,96,72,1000,58.8
2025,28732,48,,78,90,,112,112,96,112,1000,64.8
2025,28897,42,,30,66,,96,104,64,48,1000,45
2025,28927,78,,114,120,,128,120,120,136,1000,81.6
2025,29103,18,,66,90,,80,72,112,48,1000,48.6
2025,28946,42,,96,90,,80,112,80,40,1000,54
2025,28838,24,,108,114,,104,80,96,104,1000,63
2025,28878,96,,114,108,,96,120,128,48,1000,71
2025,28951,72,,114,96,,104,128,112,96,1000,72.2
2025,29023,54,,114,120,,88,112,64,72,1000,62.4
2025,29076,24,,78,102,,88,80,48,88,1000,50.8
2025,28840,0,,42,66,,80,96,64,32,1000,38
2025,28737,96,,114,114,,56,112,112,120,1000,72.4
2025,28664,66,,90,72,,88,72,72,104,1000,56.4
2025,28668,60,,96,78,,128,112,128,152,1000,75.4
2025,28796,48,,18,36,,64,64,64,32,1000,32.6
2025,28699,72,,102,96,,120,88,80,120,1000,67.8
2025,29090,36,,48,96,,88,88,112,40,1000,50.8
2025,29008,72,,90,114,,144,104,104,128,1000,75.6
2025,28714,78,,114,120,,112,144,136,88,1000,79.2
2025,28969,30,,30,102,,56,112,104,112,1000,54.6
2025,28891,84,,120,120,,112,112,96,128,1000,77.2
2025,28944,84,,114,114,,80,112,104,96,1000,70.4
2025,28705,24,,66,108,,144,112,80,32,1000,56.6
2025,28681,36,,42,72,,88,72,88,32,1000,43
2025,28719,30,,54,78,,112,88,96,32,1000,49
2025,28746,90,,108,78,,120,104,96,136,1000,73.2
2025,28652,60,,36,78,,152,88,96,88,1000,59.8
2025,29002,54,,66,72,,96,112,120,88,1000,60.8
2025,28676,48,,108,90,,120,112,120,96,1000,69.4
2025,28839,12,,48,72,,88,104,80,56,1000,46
2025,28958,24,,78,84,,136,96,88,24,1000,53
2025,28788,60,,120,96,,104,64,112,88,1000,64.4
2025,28713,78,,24,78,,88,96,104,128,1000,59.6
2025,28733,18,,72,60,,48,104,56,40,1000,39.8
2025,28766,42,,54,78,,112,80,80,64,1000,51
2025,28767,72,,36,54,,88,96,72,104,1000,52.2
2025,28768,36,,48,36,,32,64,64,48,1000,32.8
2025,28783,30,,72,102,,80,112,96,56,1000,54.8
2025,28801,60,,108,114,,136,88,72,96,1000,67.4
2025,28786,48,,114,102,,120,88,96,64,1000,63.2
2025,28666,60,,48,30,,72,88,48,120,1000,46.6
2025,28747,36,,42,60,,112,56,64,56,1000,42.6
2025,28997,90,,114,108,,120,88,96,136,1000,75.2
2025,29063,30,,54,90,,64,96,96,80,1000,51
2025,28986,0,,42,108,,112,160,104,72,1000,59.8
2025,29044,84,,60,42,,72,56,48,120,1000,48.2
2025,28876,60,,24,90,,120,112,104,88,1000,59.8
2025,28660,12,,96,72,,128,72,80,104,1000,56.4
2025,28711,90,,102,84,,144,128,96,120,1000,76.4
2025,29097,30,,42,78,,72,104,104,64,1000,49.4
2025,28692,84,,84,84,,64,88,72,136,1000,61.2
2025,28765,78,,120,120,,128,104,104,144,1000,79.8
2025,28854,12,,78,48,,40,64,72,144,1000,45.8
2025,29019,42,,60,78,,128,120,80,56,1000,56.4
2025,28901,96,,108,96,,104,88,88,104,1000,68.4
2025,28721,18,,66,90,,64,72,80,8,1000,39.8
2025,28763,96,,108,96,,64,64,72,144,1000,45.6
2025,29012,114,,120,120,,96,80,96,104,1000,73
2025,29037,12,,30,78,,112,104,104,88,1000,52.8
2025,28793,66,,42,66,,80,128,88,48,1000,51.8
2025,28808,30,,30,90,,120,96,112,72,1000,55
2025,28814,72,,114,120,,128,120,128,80,1000,76.2
2025,28816,78,,108,120,,136,120,112,120,1000,79.4
2025,28821,90,,120,120,,104,104,112,112,1000,76.2
2025,28822,66,,120,102,,104,104,80,112,1000,68.8
2025,28827,84,,114,114,,136,112,128,144,1000,83.2
2025,28829,42,,42,78,,104,96,88,56,1000,50.6
2025,28832,12,,12,90,,80,96,96,32,1000,41.8
2025,28841,54,,102,96,,96,80,80,120,1000,62.8
2025,28842,66,,96,114,,104,96,80,112,1000,66.8
2025,28848,66,,60,84,,88,104,72,96,1000,57
2025,28853,42,,90,84,,104,104,104,56,1000,58.4
