"TAHUN","SEMESTER","MAHASISWA","PROSEN_HADIR_RATA_RATA"
2023,2,23643,97.16
2023,2,22385,89.77
2023,2,24495,98.44
2023,2,22108,96.02
2023,2,22615,93.13
2023,2,24335,100
2023,2,22529,86.93
2023,2,23968,97.73
2023,2,22502,97.16
2023,2,23781,100
2023,2,23676,100
2024,1,24371,88.64
2024,1,25947,100
2024,1,23954,97.22
2024,1,24009,98.3
2024,1,23775,100
2024,1,26142,100
2024,1,24061,99.43
2024,1,24518,92.5
2024,1,24447,88.07
2024,1,25422,100
2024,1,27038,88.19
2024,1,26977,100
2024,1,26937,94.38
2024,1,22540,91.88
2024,1,26051,100
2024,1,25332,100
2024,1,26016,100
2024,1,26519,100
2024,1,26173,99.38
2024,1,26665,99.48
2024,1,26930,97.73
2024,1,25546,99.11
2024,1,25589,98.61
2024,1,25963,97.6
2024,1,22255,93.75
2024,1,26979,97.66
2024,1,26982,97.22
2024,1,25944,99.11
2024,2,24430,100
2024,2,23691,97.5
2024,2,24417,96.63
2024,2,25832,98.86
2024,2,27032,96.88
2024,2,26085,99.43
2024,2,23570,100
2024,2,23583,98.13
2024,2,24621,100
2024,2,27000,98.61
2024,2,26604,98.44
2024,2,24439,84.09
2024,2,23692,96.88
2024,2,24317,99.04
2024,2,24046,97.4
2024,2,23776,96.35
2024,2,26498,99.48
2024,2,25413,100
2024,2,26242,96.53
2024,2,23694,98.3
2024,2,26051,100
2024,2,23984,98.3
2024,2,23762,93.75
2024,2,20823,96.88
2024,2,26680,98.75
2025,1,29064,99.11
2025,1,24569,88.64
2025,1,26020,99.48
2025,1,28168,92.79
2025,1,29036,99.38
2025,1,27823,95.09
2025,1,26136,95
2025,1,27214,100
2025,1,28214,99.38
2025,1,25375,100
2025,1,27657,100
2025,1,27996,97.5
2025,1,25596,100
2025,1,22391,97.5
2025,1,27237,97.16
2025,1,27514,93.75
2025,1,24081,96.59
2025,1,28088,100
2025,1,26030,97.5
2025,1,26916,80.77
2025,1,29139,98.3
2025,1,26471,99.48
2025,1,28833,97.77
2025,1,26895,99.52
2025,1,27398,99.43
2025,1,23532,98.61
2025,1,28156,97.6
2025,1,28495,98.13
2025,1,24556,96.59
2025,1,21172,87.5
2025,1,26578,93.27
2025,1,26646,98.13
2025,1,27887,99.38
2025,1,22959,100
2025,1,25823,100
2025,1,23813,97.77
2025,1,27928,90
2025,1,28893,98.75
2021,2,19496,99.43
2022,1,22385,86.98
2022,1,22586,93.13
2022,1,22159,97.5
2022,1,21009,99.38
2022,1,23030,98.3
2022,1,22300,100
2022,1,19039,95.83
2022,1,20332,98.61
2022,1,21575,100
2022,1,20738,96.09
2022,1,21142,85.94
2022,1,21634,95.45
2022,2,20841,92.71
2022,2,17728,98.44
2022,2,22574,93.75
2022,2,23061,97.16
2022,2,22702,94.89
2022,2,23203,88.13
2022,2,21475,98.3
2022,2,20761,96.59
2022,2,21201,94.27
2022,2,20855,98.3
2023,1,21454,85.42
2023,1,21762,92.97
2023,1,24312,100
2023,1,21627,100
2023,1,22578,98.96
2023,1,22712,81.88
2023,1,20695,95.83
2023,1,22387,92.5
2023,1,24613,100
2023,1,23738,93.75
2023,1,23012,98.86
2023,1,24101,100
2023,1,24448,95.45
2023,2,23691,97.81
2023,2,23534,99.43
2023,2,21494,95.83
2023,2,22192,99.22
2023,2,24033,95
2023,2,22193,97.66
2023,2,19269,98.44
2023,2,22229,100
2024,1,23756,92.5
2024,1,23602,100
2024,1,22416,94.53
2024,1,24071,99.38
2024,1,26620,98.66
2024,1,25337,97.5
2024,1,24574,94.79
2024,1,25942,100
2024,1,24437,86.98
2024,1,24731,91.15
2024,1,25453,100
2024,1,26593,100
2024,1,26996,95.83
2024,2,26983,100
2024,2,22026,100
2024,2,25762,99.31
2024,2,22624,96.25
2024,2,26509,98.3
2024,2,25642,94.44
2024,2,24431,90.34
2024,2,22911,100
2024,2,26421,96.59
2024,2,24080,90.63
2024,2,24580,90
2024,2,25406,98.86
2024,2,26294,99.38
2024,2,23602,99.43
2025,1,28028,99.48
2025,1,28670,96.35
2025,1,28668,98.75
2025,1,19659,72.32
2025,1,22432,100
2025,1,25891,96.15
2025,1,22895,98.21
2025,1,25833,96.88
2025,1,27882,98.75
2025,1,28751,99.38
2025,1,23820,84.9
2025,1,28525,98.3
2025,1,26031,100
2025,1,29084,98.08
2025,1,28315,96.88
2025,1,25771,97.73
2025,1,29066,98.75
2025,1,26465,96.59
2025,1,23566,87.5
2025,1,29251,97.73
2021,2,19843,100
2022,1,22490,100
2022,1,22278,78.98
2022,1,20993,100
2022,1,18264,97.66
2022,2,21397,97.5
2022,2,23245,97.16
2022,2,22414,98.75
2022,2,20527,98.96
2023,1,20746,85.1
2023,1,20696,92.97
2023,1,23560,95.63
2023,1,22798,98.75
2023,1,22494,98.96
2023,1,20777,98.44
2023,1,24121,100
2023,1,22501,79.69
2023,1,22519,100
2023,1,21507,96.88
2023,2,24159,68.75
2023,2,23528,99.43
2023,2,22382,99.38
2023,2,19321,100
2023,2,22963,97.5
2023,2,23093,99.43
2023,2,19480,96.88
2023,2,21418,100
2024,1,26048,99.43
2024,1,27099,96.88
2024,1,23755,98.3
2024,1,21464,100
2024,1,23813,96.59
2024,2,25486,96.88
2024,2,24212,97.73
2024,2,24457,98.3
2024,2,25781,99.38
2024,2,26442,97.92
2024,2,24123,93.13
2024,2,25625,100
2024,2,27041,78.13
2025,1,23639,92.58
2025,1,27393,99.43
2025,1,26237,97.92
2025,1,28119,98.3
2025,1,27760,98.96
2025,1,26132,98.44
2025,1,28159,100
2025,1,23648,95.67
2025,1,24040,93.06
2025,1,24380,98.44
2025,1,25947,97.92
2025,1,22543,98.75
2022,1,22267,100
2022,1,22303,99.43
2022,2,19878,68.75
2022,2,22822,92.05
2022,2,19066,100
2023,1,22454,98.44
2023,1,22772,94.38
2023,1,23014,92.71
2023,2,22094,98.44
2023,2,22954,93.18
2024,1,24116,98.61
2024,1,25539,100
2024,1,22276,95.31
2024,1,25989,100
2024,1,24392,100
2024,1,25858,98.61
2024,1,23618,88.64
2024,2,21845,100
2024,2,21681,92.19
2024,2,25601,100
2024,2,24269,95.83
2024,2,25847,98.3
2025,1,24162,99.43
2025,1,23836,95.45
2025,1,23661,96.59
2025,1,23737,95.19
2025,1,22262,98.21
2025,1,26117,100
2025,1,27015,98.75
2025,1,22519,98.96
2025,1,25864,99.38
2025,1,23059,95.83
2025,1,25822,98.75
2025,1,25559,99.04
2025,1,25691,96.59
2022,2,20196,93.75
2022,2,22738,93.75
2022,2,18107,97.92
2023,1,22110,91.88
2023,1,22269,90.63
2023,1,23985,98.75
2023,2,24323,95
2023,2,20173,92.19
2023,2,21719,87.5
2023,2,24904,95.83
2023,2,18934,96.88
2024,1,26466,99.38
2024,2,24468,98.13
2024,2,26231,96.88
2024,2,21098,100
2024,2,25784,98.61
2025,1,28916,99.48
2022,2,17630,95.31
2022,2,17791,100
2023,1,22586,99.31
2023,2,19396,96.88
2024,2,21113,98.44
2024,2,21552,100
2024,2,21359,100
2025,1,24564,97.5
2022,1,17683,93.06
2022,2,22403,89.58
2022,2,19548,92.71
2023,1,23964,100
2023,1,23330,97.32
2024,2,23102,98.44
2024,2,24650,98.3
2024,2,20727,96.88
2024,2,20817,96.88
2022,3,21728,93.75
2022,3,20334,50
2022,2,20550,100
2022,2,19267,100
2022,2,19911,100
2022,2,19033,100
2022,1,18594,6.25
2023,2,20360,79.69
2023,2,21682,87.5
2022,2,19020,75
2021,2,19837,90.63
2022,1,21648,98.86
2022,1,22033,100
2022,1,22861,99.38
2022,1,21620,97.5
2022,1,22769,98.86
2022,1,20334,100
2022,1,18924,96.53
2022,1,22188,98.44
2022,1,22026,93.18
2022,1,21785,99.48
2022,1,21722,86.88
2022,1,22101,97.77
2022,1,19540,91.88
2022,1,22567,97.92
2022,1,20766,96.25
2022,1,23016,99.43
2022,1,22425,98.86
2022,2,21464,98.3
2022,2,21519,95.45
2022,2,21671,97.66
2022,2,21563,97.5
2022,1,20354,6.25
2022,2,23346,97.16
2022,2,22281,98.3
2022,2,22413,97.73
2022,2,22503,98.13
2022,2,22792,91.48
2022,2,23095,95.45
2022,2,18362,98.96
2022,2,17248,100
2022,2,23075,99.48
2022,2,22087,88.13
2022,2,22983,91.48
2022,2,23134,100
2022,2,21704,94.32
2022,2,21233,91.67
2022,2,22774,96.35
2022,2,21600,98.3
2022,2,23267,96.25
2022,2,21712,94.89
2022,2,21129,100
2022,2,18338,100
2022,2,20801,92.36
2022,2,20711,100
2022,2,16904,85.42
2022,2,20719,97.92
2023,1,24452,90.18
2023,1,24731,100
2023,1,24010,98.86
2023,1,22935,92.5
2023,1,22507,98.96
2023,1,23994,99.06
2023,1,21111,100
2023,1,23691,99.06
2023,1,24401,100
2023,1,23250,100
2023,1,22952,89.38
2023,1,21490,96.25
2023,1,24135,97.73
2023,1,22079,98.86
2023,1,22189,94.38
2023,1,21597,92.31
2023,1,23663,91.96
2023,1,24047,91.52
2023,1,20762,100
2023,1,21497,96.88
2023,1,22173,91.88
2023,1,20999,100
2023,1,24682,98.3
2023,2,24593,98.13
2023,2,24390,95.14
2023,2,23117,92.05
2023,2,23811,99.43
2023,2,22802,100
2023,2,24610,95.45
2023,2,23015,96.88
2023,2,22883,98.3
2023,2,22168,98.3
2023,2,23684,97.92
2023,2,22444,93.75
2023,2,24002,98.86
2023,2,23019,100
2023,2,22582,98.44
2023,2,24008,96.88
2023,2,23040,98.86
2023,2,24381,99.43
2023,2,24050,98.75
2023,2,22925,89.06
2023,2,23784,91.25
2024,1,25937,100
2024,1,23761,100
2024,1,22843,88.89
2024,1,24662,93.75
2024,1,23585,100
2024,1,26432,99.38
2024,1,25850,100
2024,1,25359,99.31
2024,1,23799,91.25
2024,1,27071,99.22
2024,1,25502,98.96
2024,1,23062,90.63
2024,1,24078,100
2024,1,24157,98.44
2024,1,22048,93.75
2024,1,26044,100
2024,1,27032,90.63
2024,1,23601,97.92
2024,1,22400,100
2024,1,27068,100
2024,1,25441,98.75
2024,1,24016,93.75
2024,1,27115,99.22
2024,1,23842,88.02
2024,1,25966,99.38
2024,1,27023,100
2024,2,25809,97.5
2024,2,24410,100
2024,2,24440,99.38
2024,2,25471,99.43
2024,2,25540,99.43
2024,2,26104,97.22
2024,2,24223,93.75
2024,2,26870,100
2024,2,26538,100
2024,2,24550,98.13
2024,2,20992,93.75
2024,2,26402,97.16
2024,2,23993,100
2024,2,24463,100
2024,2,24642,100
2024,2,23833,89.2
2024,2,24811,96.59
2024,2,24537,95.31
2024,2,23577,98.96
2024,2,24432,99.38
2024,2,25709,99.38
2024,2,26220,98.75
2024,2,24294,79.55
2024,2,22620,95.31
2024,2,26030,98.3
2024,2,25945,100
2024,2,23947,97.73
2024,2,24374,95.31
2024,2,27028,97.92
2024,2,24150,99.22
2024,2,24072,93.23
2024,2,24418,100
2024,2,24491,95.83
2024,2,26916,98.86
2024,2,20779,93.75
2025,1,28753,100
2025,1,27850,99.38
2025,1,28889,99.31
2025,1,27447,96.25
2025,1,29180,100
2025,1,23526,98.13
2025,1,24741,98.86
2025,1,25869,96.88
2025,1,23048,93.75
2025,1,23642,99.52
2025,1,27083,96.43
2025,1,24201,94.32
2025,1,27484,98.75
2025,1,26101,99.31
2025,1,22446,96.88
2025,1,28973,98.75
2025,1,26145,97.16
2025,1,26000,99.48
2025,1,27920,98.61
2025,1,24481,97.92
2025,1,28687,99.43
2025,1,26553,98.13
2025,1,27121,95
2025,1,24261,97.4
2025,1,24341,97.73
2025,1,23710,90
2025,1,24110,98.96
2025,1,23778,93.75
2025,1,24358,87.5
2025,1,26229,99.31
2025,1,22257,97.5
2022,1,20341,96.88
2022,1,17863,93.75
2022,1,19040,100
2022,1,21071,95.98
2022,1,20926,100
2022,1,22898,98.13
2022,1,20881,96.88
2022,1,21434,99.43
2022,1,22789,98.75
2022,1,21937,98.75
2022,1,19164,96.88
2022,1,19900,98.96
2022,2,17647,88.75
2022,2,21706,90.28
2022,2,21662,96.02
2022,2,21155,100
2022,2,20843,95.14
2022,2,20683,91.48
2022,2,17972,87.5
2022,2,20765,96.09
2022,2,22707,98.96
2022,2,21407,98.3
2022,2,20289,87.5
2022,2,23257,97.16
2022,2,21146,98.13
2022,2,21448,98.86
2022,2,20848,93.75
2023,1,23739,99.38
2023,1,21577,98.13
2023,1,24188,97.92
2023,1,22787,97.12
2023,1,23678,100
2023,1,21648,99.38
2023,1,19245,87.5
2023,1,19249,90.63
2023,1,24741,97.5
2023,1,24560,97.16
2023,1,23204,99.22
2023,1,24569,100
2023,1,23665,100
2023,1,20740,93.06
2023,1,24031,98.75
2023,2,24655,99.38
2023,2,23631,95.63
2023,2,22838,97.16
2023,2,22547,93.75
2023,2,22298,100
2023,2,22557,85.23
2023,2,24373,97.5
2023,2,23735,99.43
2023,2,21369,93.75
2023,2,19518,87.5
2023,2,22021,97.16
2023,2,24580,87.5
2024,1,23586,98.13
2024,1,25882,96.88
2024,1,25547,98.61
2024,1,26027,99.43
2024,1,26978,99.48
2024,1,22168,39.06
2024,1,27118,98.61
2024,1,26480,95.98
2024,1,22045,96.88
2024,1,23683,100
2024,1,25917,98.56
2024,1,26538,100
2024,1,20807,100
2024,1,24987,90.63
2024,2,25578,99.48
2024,2,26918,100
2024,2,25691,98.75
2024,2,24085,87.5
2024,2,26127,94.44
2024,2,23712,98.44
2024,2,24117,95.63
2024,2,26306,99.43
2024,2,25515,100
2024,2,21148,81.25
2024,2,24298,97.16
2024,2,26675,98.3
2024,2,20712,85.94
2025,1,26455,97.22
2025,1,25453,100
2025,1,24026,99.43
2025,1,25599,90.63
2025,1,26244,66.88
2025,1,22066,93.75
2025,1,28100,98.21
2025,1,26039,98.96
2025,1,28830,98.75
2025,1,24566,98.56
2025,1,24373,96.43
2025,1,26298,97.12
2025,1,22364,97.66
2025,1,25902,95.31
2022,1,20732,100
2022,1,19647,100
2022,1,21510,100
2022,1,22139,100
2022,1,22812,96.88
2022,2,17828,88.75
2022,2,22697,97.5
2022,2,22560,95.63
2022,2,22421,90.97
2022,2,19827,95.83
2023,1,22069,97.16
2023,1,24453,92.5
2023,1,23519,100
2023,1,23128,93.75
2023,1,23336,98.75
2023,1,22182,98.3
2023,1,24117,98.44
2023,1,22942,98.86
2023,1,20794,86.98
2023,2,24004,100
2023,2,22501,98.86
2023,2,22948,98.13
2023,2,22744,100
2023,2,23637,99.38
2024,1,25682,100
2024,1,24592,100
2024,1,26387,99.38
2024,1,25628,99.43
2024,1,21754,93.75
2024,1,25716,98.13
2024,1,25720,98.21
2024,2,26480,98.75
2024,2,21009,100
2024,2,23763,96.88
2024,2,26814,99.38
2024,2,26709,93.18
2025,1,28224,99.38
2025,1,28295,100
2025,1,23749,96.63
2025,1,28904,85
2025,1,23716,98.96
2025,1,22625,97.5
2025,1,25930,99.04
2025,1,25480,99.48
2025,1,25612,100
2025,1,22531,84.72
2025,1,28330,99.11
2022,1,21288,93.75
2022,2,22849,97.73
2023,1,22115,100
2023,1,22032,96.59
2023,1,22758,93.13
2023,1,22881,100
2023,2,22169,97.73
2023,2,24038,92.36
2024,1,24525,100
2024,1,25613,94.89
2024,1,26829,97.5
2024,1,22582,97.5
2024,1,24334,97.92
2024,1,22644,40.63
2024,2,25307,98.3
2024,2,23663,97.16
2024,2,24525,99.43
2024,2,25456,98.75
2024,2,26131,96.59
2024,2,23791,100
2025,1,29167,100
2025,1,27945,100
2025,1,29179,100
2025,1,22453,92.97
2025,1,25404,100
2025,1,28825,97.5
2025,1,22248,95.31
2025,1,28550,96.88
2022,1,20677,96.09
2022,1,19640,94.38
2022,1,21988,93.75
2023,1,21755,97.22
2023,2,24088,100
2023,2,22361,84.03
2023,2,24314,29.69
2023,2,22163,99.43
2023,2,23942,96.88
2024,1,26144,99.38
2024,1,20776,98.61
2024,1,23698,99.31
2024,1,20733,99.31
2024,2,24637,88.07
2024,2,27027,98.75
2025,1,29091,98.3
2025,1,26461,96.25
2022,2,23178,89.38
2022,2,19253,96.25
2023,1,23315,100
2023,2,21133,93.75
2025,1,25895,98.75
2023,2,21200,78.13
2022,2,17212,95.83
2023,3,24702,12.5
2023,2,19703,96.88
2024,2,22646,93.75
2024,2,20709,96.88
2025,1,21049,90.63
2024,2,22366,93.75
2022,2,20534,97.92
2024,2,22877,100
2023,2,20977,100
2024,2,22182,100
2021,2,19898,98.44
2021,2,19640,90.1
2022,1,22752,98.13
2022,1,20707,98.13
2022,1,20736,100
2022,1,20824,100
2022,1,19350,100
2022,1,20322,100
2022,1,22823,98.13
2022,1,22853,99.38
2022,1,21056,100
2022,1,19826,100
2022,1,22728,96.88
2022,1,20396,100
2022,1,22217,98.75
2022,1,21586,100
2022,1,20911,99.11
2022,1,22572,98.96
2022,1,22645,100
2022,1,22189,96.88
2022,1,22221,98.13
2022,1,19196,93.75
2022,1,21140,90.63
2022,2,21582,98.86
2022,2,21845,95.63
2022,2,21560,98.86
2022,2,20705,98.3
2022,2,21430,98.3
2022,2,22219,99.48
2022,2,22101,97.5
2022,2,23190,98.96
2022,2,20274,97.5
2022,2,19933,95.83
2022,2,22278,87.5
2022,2,17722,79.69
2022,2,21497,97.22
2022,2,22277,88.64
2023,1,21102,97.92
2023,1,23956,97.19
2023,1,24042,97.16
2023,1,22595,100
2023,1,22722,99.48
2023,1,24637,98.3
2023,1,20132,85.94
2023,1,23044,89.77
2023,1,24373,96.02
2023,1,22939,70.63
2023,1,20786,93.06
2023,1,24517,100
2023,1,24487,95.83
2023,1,22262,91.25
2023,1,22775,98.86
2023,1,23990,94.89
2023,1,23730,91.52
2023,1,23713,99.38
2023,1,19313,87.5
2023,1,24454,100
2023,1,22229,100
2023,2,24521,98.13
2023,2,23563,98.75
2023,2,22535,94.32
2023,2,24508,94.79
2023,2,22609,100
2023,2,24144,100
2023,2,22729,91.48
2023,2,23091,95.14
2023,2,23966,98.86
2023,2,23546,97.73
2023,2,24007,98.86
2023,2,23587,97.73
2023,2,22451,100
2023,2,24412,98.3
2023,2,22121,100
2023,2,24912,98.86
2023,2,24051,90.28
2023,2,23630,98.96
2023,2,23103,74.31
2023,2,22198,98.3
2023,2,21808,95
2024,1,26643,94.32
2024,1,25726,96.63
2024,1,23556,98.44
2024,1,24277,99.48
2024,1,23086,95.67
2024,1,26596,95
2024,1,22392,99.48
2024,1,24095,99.31
2024,1,22948,99.38
2024,1,24476,100
2024,1,24211,99.52
2024,1,25312,99.11
2024,1,25351,97.5
2024,1,24779,97.92
2024,1,25577,99.04
2024,1,26681,99.38
2024,1,24710,93.75
2024,1,21233,90.63
2024,1,26658,98.13
2024,1,22962,98.83
2024,1,23975,95.83
2024,1,22073,95.31
2024,1,24328,99.38
2024,2,24644,93.75
2024,2,24197,96.25
2024,2,24617,96.88
2024,2,23639,93.75
2024,2,26440,99.43
2024,2,26626,94.32
2024,2,24154,99.04
2024,2,26145,97.5
2024,2,23524,92.05
2024,2,27035,78.13
2024,2,25765,98.61
2024,2,26297,94.38
2024,2,21500,96.88
2024,2,27102,97.92
2024,2,26563,88.07
2024,2,24218,97.5
2024,2,24260,91.48
2024,2,22633,92.19
2024,2,25396,96.59
2024,2,24053,100
2024,2,22194,97.92
2024,2,22771,93.75
2024,2,24017,99.38
2024,2,27021,97.92
2025,1,27953,97.92
2025,1,23744,93.13
2025,1,25491,100
2025,1,27512,100
2025,1,24273,95
2025,1,27451,100
2025,1,29258,97.73
2025,1,26029,99.38
2025,1,28502,97.12
2025,1,29041,97.16
2025,1,28374,98.61
2025,1,25849,86.88
2025,1,25717,97.4
2025,1,26148,95
2025,1,27148,100
2025,1,25977,98.75
2025,1,27747,99.38
2025,1,28614,98.66
2025,1,28798,97.22
2025,1,26292,97.4
2025,1,25709,100
2025,1,24050,96.25
2025,1,26583,95.45
2021,2,19648,98.44
2022,1,21214,100
2022,1,18961,86.06
2022,1,21136,96.88
2022,1,19931,96.02
2022,1,19398,97.73
2022,1,22398,100
2022,1,22751,100
2022,1,18836,99.48
2022,1,22060,100
2022,1,21724,97.92
2022,1,22981,93.75
2022,1,22437,95.63
2022,1,19843,99.43
2022,1,21210,98.13
2022,1,17417,91.67
2022,1,17998,97.92
2022,1,20708,98.56
2022,1,22785,100
2022,1,22489,98.13
2022,1,19381,94.79
2022,2,21687,98.3
2022,2,23041,96.88
2022,2,22914,97.73
2022,2,23242,97.16
2022,2,20952,98.3
2022,2,22422,99.43
2022,2,21079,98.44
2022,2,22363,99.38
2023,1,22376,99.43
2023,1,21485,100
2023,1,23532,100
2023,1,23845,97.5
2023,1,22764,98.96
2023,1,23154,100
2023,1,23065,93.75
2023,1,18970,95.54
2023,1,22762,93.75
2023,1,23741,69.89
2023,1,24981,86.25
2023,1,25044,88.75
2023,1,20683,86.46
2023,2,23715,100
2023,2,22069,98.86
2023,2,24459,96.35
2023,2,22261,97.16
2023,2,23679,88.89
2023,2,24064,100
2023,2,22554,97.73
2023,2,22200,97.16
2023,2,22894,93.75
2023,2,22865,84.09
2023,2,22466,100
2023,2,19035,97.5
2023,2,24282,99.43
2023,2,24402,100
2024,1,27033,90
2024,1,22385,100
2024,1,26285,100
2024,1,21162,98.61
2024,1,24591,99.38
2024,1,22490,98.96
2024,1,25381,96.25
2024,2,26075,98.3
2024,2,26050,99.43
2024,2,27056,97.92
2024,2,24478,93.75
2024,2,26288,98.86
2024,2,23704,93.18
2024,2,25873,97.5
2024,2,24148,96.35
2024,2,20732,95.31
2024,2,26458,93.06
2024,2,25526,97.73
2024,2,23795,98.3
2024,2,24222,78.65
2024,2,24161,94.38
2024,2,26482,100
2024,2,23547,99.04
2025,1,28532,100
2025,1,22365,100
2025,1,28878,100
2025,1,25342,100
2025,1,22198,96.25
2025,1,27600,98.86
2025,1,27651,98.61
2025,1,29081,100
2025,1,23729,98.3
2025,1,23696,83.52
2022,1,21274,98.44
2022,1,21581,90.18
2022,1,20934,97.5
2022,1,19615,92.19
2022,1,22103,98.44
2022,1,21162,98.08
2022,2,21081,97.73
2022,2,17625,100
2022,2,23014,77.84
2022,2,18261,97.92
2022,2,22097,97.5
2022,2,22553,93.75
2023,1,22884,98.61
2023,1,24646,99.31
2023,1,23701,100
2023,1,23631,96.59
2023,1,22412,66.25
2023,1,21434,99.22
2023,2,22055,90.28
2023,2,22624,95.63
2023,2,22988,95.63
2023,2,22995,96.02
2024,1,25447,99.43
2024,1,26058,98.13
2024,1,25326,100
2024,1,25542,100
2024,1,21625,99.31
2024,1,25300,100
2024,1,23827,90.63
2024,1,23141,100
2024,1,25531,100
2024,1,26147,97.5
2024,2,20794,90.63
2024,2,25607,98.86
2024,2,22801,87.5
2024,2,21391,96.25
2024,2,25747,100
2024,2,27177,94.44
2024,2,22584,100
2025,1,29125,97.16
2025,1,25337,99.48
2025,1,24080,89.2
2025,1,24629,98.13
2025,1,26168,98.44
2025,1,26125,96.25
2025,1,28357,96.25
2025,1,22026,80.21
2025,1,24446,95.63
2025,1,24357,98.44
2025,1,24095,97.12
2021,2,19107,99.43
2021,2,19246,100
2022,1,22512,99.48
2022,1,22869,100
2022,1,22181,97.32
2022,1,20790,97.5
2022,1,18835,90
2022,1,22896,100
2022,2,17343,93.75
2022,2,20850,86.81
2022,2,22728,98.75
2023,1,23783,99.69
2023,1,22047,100
2023,1,21511,100
2023,1,24063,100
2023,2,24918,99.31
2024,1,24925,93.75
2024,1,24488,98.61
2024,2,24452,96.02
2024,2,25828,99.38
2024,2,22794,93.75
2024,2,21096,93.75
2024,2,22294,100
2024,2,25368,98.86
2024,2,26546,96.25
2025,1,28412,97.22
2025,1,27256,100
2025,1,24276,99.04
2025,1,28089,99.38
2025,1,26408,94.38
2022,1,23198,98.75
2022,1,19889,18.75
2022,2,19209,95.83
2022,2,18126,97.92
2023,1,20682,100
2023,1,19395,92.19
2023,2,23947,97.73
2023,2,22921,88.89
2023,2,20317,100
2024,1,23740,85
2024,2,24319,94.89
2025,1,27351,98.13
2025,1,23588,96.25
2022,2,17671,100
2022,2,22891,96.25
2023,2,20337,84.38
2023,2,24650,98.75
2023,2,19449,84.38
2023,2,19624,100
2023,2,24404,100
2023,2,22248,89.58
2024,2,25582,100
2024,2,22886,100
2024,2,27030,98.75
2024,2,22907,100
2025,1,27751,100
2022,1,21083,98.75
2022,1,21825,98.61
2023,2,18269,87.5
2023,2,19475,100
2024,1,25549,98.13
2024,2,26243,97.92
2024,2,23717,98.13
2023,2,20342,100
2024,2,26986,78.13
2024,2,22610,100
2024,2,26133,99.43
2025,1,21190,93.75
2024,2,21170,87.5
2024,2,21514,93.75
2022,1,21932,100
2022,2,16870,78.13
2023,2,20894,100
2024,2,21498,100
2022,2,20103,100
2024,2,21188,93.75
2022,3,20560,50
2025,1,27024,68.75
2024,2,22946,100
2022,1,20778,99.48
2022,1,22906,61.81
2022,1,22366,99.43
2022,1,21370,98.21
2022,1,21595,93.75
2022,1,22405,100
2022,1,19077,98.61
2022,1,21669,97.92
2022,1,21042,89.38
2022,1,20519,100
2022,1,21342,92.31
2022,1,21467,99.43
2022,1,21382,95.63
2022,1,20246,96.88
2022,1,23111,7.29
2022,1,21986,97.32
2022,1,21565,95.83
2022,1,21167,99.48
2022,1,22524,91.88
2022,2,20752,97.16
2022,2,22585,97.92
2022,2,21195,98.3
2022,2,17254,88.75
2022,2,19598,95.83
2022,2,21057,98.13
2022,2,22364,98.86
2022,2,21152,98.86
2022,2,21003,96.53
2022,2,21707,97.5
2022,2,18353,88.75
2022,2,22078,96.88
2022,2,21672,96.02
2022,2,23273,96.59
2022,2,22607,100
2022,2,21095,96.88
2022,2,17622,97.92
2022,2,23119,97.5
2022,2,22179,99.38
2022,2,17312,100
2023,1,20673,100
2023,1,21671,99.31
2023,1,22459,94.89
2023,1,24361,91.52
2023,1,22153,98.44
2023,1,24375,95.83
2023,1,24154,97.16
2023,1,23565,98.13
2023,1,22724,99.43
2023,1,22211,98.44
2023,1,22297,98.13
2023,1,22480,96.59
2023,1,22801,96.35
2023,1,22196,100
2023,1,22565,99.38
2023,1,23007,90.94
2023,1,22147,95.63
2023,1,24565,100
2023,1,22483,98.44
2023,1,22199,93.13
2023,1,22531,88.13
2023,1,23262,94.64
2023,1,22901,98.75
2023,1,23638,100
2023,1,25034,93.18
2023,1,24161,98.75
2023,1,21629,86.46
2023,1,21361,97.16
2023,2,23626,99.43
2023,2,24070,96.88
2023,2,22867,85
2023,2,24639,100
2023,2,22746,100
2023,2,24076,98.3
2023,2,21536,100
2023,2,23214,87.5
2023,2,24075,98.96
2023,2,22998,91.48
2023,2,22901,100
2023,2,22911,99.38
2023,2,23689,100
2023,2,23624,100
2023,2,23526,97.92
2023,2,22506,97.5
2023,2,22170,96.02
2023,2,23830,99.38
2024,1,23801,98.3
2024,1,23806,98.75
2024,1,26684,99.48
2024,1,26021,100
2024,1,25355,99.38
2024,1,24147,95.63
2024,1,24516,100
2024,1,26825,100
2024,1,22533,97.27
2024,1,24701,100
2024,1,23213,90.1
2024,1,23773,98.44
2024,1,24679,94.79
2024,1,22017,88.19
2024,1,26141,96.25
2024,1,24198,100
2024,1,24138,100
2024,1,22536,97.92
2024,1,22228,91.67
2024,1,25946,97.5
2024,1,23807,98.75
2024,1,26223,97.22
2024,1,26270,99.11
2024,1,23800,100
2024,1,27024,96.02
2024,1,22839,97.6
2024,1,25922,97.32
2024,2,25850,98.3
2024,2,24545,90.1
2024,2,23645,100
2024,2,27077,97.92
2024,2,26040,100
2024,2,24536,87.5
2024,2,22942,100
2024,2,23638,88.07
2024,2,23820,97.73
2024,2,25977,99.38
2024,2,26593,96.88
2024,2,25679,100
2024,2,21838,93.75
2024,2,25302,100
2024,2,26197,96.59
2024,2,25532,100
2024,2,25615,99.38
2024,2,26539,97.5
