"MAHASISWA","TAHUN","SEMESTER","IPS"
27555,2025,1,3.79
27556,2025,1,3.78
27557,2025,1,3.42
27558,2025,1,3.75
27559,2025,1,3.63
27561,2025,1,2.8
27562,2025,1,3.83
27563,2025,1,3.02
27564,2025,1,3.44
27565,2025,1,3.63
27566,2025,1,3.47
27567,2025,1,3.38
27568,2025,1,3.67
27569,2025,1,3.08
27570,2025,1,3.3
27571,2025,1,2.78
27572,2025,1,3.58
27573,2025,1,3.53
27574,2025,1,3.48
27575,2025,1,3.48
27576,2025,1,3.67
27577,2025,1,3.21
27578,2025,1,3.57
27579,2025,1,3.47
27580,2025,1,3.05
27581,2025,1,3.12
27582,2025,1,3.49
27583,2025,1,3.44
27584,2025,1,3.25
27585,2025,1,3.6
27586,2025,1,3.33
27587,2025,1,3.35
27588,2025,1,3.4
27589,2025,1,2.19
27590,2025,1,3.53
27591,2025,1,3.14
27592,2025,1,3.63
27593,2025,1,2.84
27594,2025,1,3.51
27595,2025,1,3.57
27596,2025,1,3.38
27597,2025,1,3.58
27598,2025,1,3.37
27599,2025,1,3.48
27600,2025,1,3.38
27601,2025,1,3.38
27605,2025,1,3.4
27607,2025,1,3.38
27608,2025,1,3.33
27609,2025,1,3.45
27610,2025,1,2.96
27611,2025,1,3.55
27613,2025,1,3.45
27614,2025,1,3.43
27615,2025,1,2.82
27625,2025,1,3.43
27626,2025,1,3.45
27630,2025,1,3.43
27631,2025,1,3.28
27632,2025,1,2.76
27635,2025,1,3.28
27638,2025,1,3.22
27641,2025,1,3.55
27642,2025,1,3.35
27645,2025,1,3.25
27646,2025,1,3.03
27647,2025,1,3.11
27648,2025,1,3.58
27649,2025,1,3.13
27650,2025,1,3.36
27651,2025,1,3.39
27652,2025,1,3.01
27653,2025,1,3.55
27654,2025,1,3.63
27655,2025,1,3.38
27656,2025,1,3.22
27657,2025,1,2.91
27658,2025,1,3.33
27659,2025,1,2.81
27660,2025,1,3.42
27661,2025,1,3.58
27662,2025,1,0
27663,2025,1,3.2
27664,2025,1,3.63
27665,2025,1,3.78
27666,2025,1,2.98
27667,2025,1,2.89
27668,2025,1,3.55
27671,2025,1,3.46
27673,2025,1,3.2
27674,2025,1,3.39
27675,2025,1,3.07
27676,2025,1,3.28
27677,2025,1,3.24
27678,2025,1,3.51
27679,2025,1,3.22
27680,2025,1,2.92
27681,2025,1,3.45
27682,2025,1,3.64
27683,2025,1,3.45
27684,2025,1,3.46
27685,2025,1,3.38
27686,2025,1,3.58
27687,2025,1,3.2
27688,2025,1,3.35
27689,2025,1,3.65
27690,2025,1,3.56
27691,2025,1,3.63
27692,2025,1,3.18
27693,2025,1,3.6
27694,2025,1,3.08
27695,2025,1,3.44
27696,2025,1,2.78
27697,2025,1,2.83
27698,2025,1,3.53
27699,2025,1,3.47
27700,2025,1,2.7
27701,2025,1,3.05
27702,2025,1,3.61
27703,2025,1,3.82
27704,2025,1,3.26
27705,2025,1,3.31
27706,2025,1,3.13
27707,2025,1,3.61
27708,2025,1,3.58
27709,2025,1,3.21
27710,2025,1,3.2
27711,2025,1,3.67
27712,2025,1,3.64
27713,2025,1,3.1
27714,2025,1,3.75
27715,2025,1,3.41
27716,2025,1,3.21
27717,2025,1,3.6
27718,2025,1,3.29
27719,2025,1,3.64
27720,2025,1,3.19
27721,2025,1,3.45
27722,2025,1,3.01
27723,2025,1,3.08
27724,2025,1,2.21
27725,2025,1,3.33
27726,2025,1,3.39
27727,2025,1,3.65
27736,2025,1,3.43
27737,2025,1,3.43
27738,2025,1,3.33
27739,2025,1,3.45
27740,2025,1,3.56
27741,2025,1,3.24
27742,2025,1,3.63
27743,2025,1,3.04
27744,2025,1,3.42
27745,2025,1,3.63
27746,2025,1,3.43
27747,2025,1,3.53
27748,2025,1,3.47
27749,2025,1,3.48
27750,2025,1,3.33
27751,2025,1,3.54
27752,2025,1,3.63
27756,2025,1,3.57
27757,2025,1,3.08
27758,2025,1,3.37
27759,2025,1,3.17
27760,2025,1,3.43
27762,2025,1,3.36
27763,2025,1,3.32
27764,2025,1,3.07
27765,2025,1,3.32
27766,2025,1,3.7
27767,2025,1,3.76
27768,2025,1,3.46
27769,2025,1,3.41
27771,2025,1,3.33
27772,2025,1,3.41
27773,2025,1,3.2
27774,2025,1,3.57
27775,2025,1,3.29
27776,2025,1,3.73
27777,2025,1,3.36
27778,2025,1,3.45
27779,2025,1,3.78
27780,2025,1,3.27
27781,2025,1,3.83
27782,2025,1,3.79
27783,2025,1,3.63
27784,2025,1,3.36
27785,2025,1,3.53
27786,2025,1,3.45
27787,2025,1,3.16
27788,2025,1,3.74
27789,2025,1,3.02
27790,2025,1,3.35
27796,2025,1,3.68
27797,2025,1,3.35
27798,2025,1,3.65
27799,2025,1,3.89
27800,2025,1,3.31
27801,2025,1,3.51
27802,2025,1,3.17
27804,2025,1,3.25
27805,2025,1,2.84
27806,2025,1,3.4
27807,2025,1,3.48
27808,2025,1,3.18
27810,2025,1,3.34
27811,2025,1,3.61
27812,2025,1,3.49
27813,2025,1,3.31
27814,2025,1,3.39
27815,2025,1,3.08
27816,2025,1,3.73
27817,2025,1,3.33
27818,2025,1,3.53
27819,2025,1,3.24
27820,2025,1,3.54
27821,2025,1,3.38
27822,2025,1,3.36
27823,2025,1,3.38
27824,2025,1,3.54
27825,2025,1,3.73
27826,2025,1,3.6
27827,2025,1,3.51
27828,2025,1,1.38
27829,2025,1,3.28
27830,2025,1,3.73
27831,2025,1,0
27832,2025,1,3.46
27833,2025,1,3.05
27834,2025,1,3.53
27835,2025,1,3.6
27836,2025,1,3.56
27837,2025,1,3.22
27838,2025,1,3.33
27839,2025,1,3.63
27840,2025,1,3.57
27841,2025,1,3.6
27842,2025,1,3.67
27843,2025,1,3.34
27844,2025,1,3.37
27845,2025,1,3.57
27846,2025,1,3.72
27847,2025,1,3.18
27848,2025,1,3.08
27849,2025,1,3.46
27850,2025,1,3.45
27851,2025,1,3.4
27853,2025,1,3.53
27854,2025,1,3.14
27855,2025,1,3.52
27856,2025,1,3.3
27857,2025,1,3.34
27858,2025,1,3.27
27859,2025,1,3.42
27860,2025,1,3.5
27861,2025,1,3.26
27862,2025,1,3.13
27863,2025,1,3.46
27864,2025,1,3.45
27865,2025,1,3.54
27866,2025,1,3.63
27867,2025,1,3.53
27868,2025,1,3.05
27870,2025,1,3.53
27871,2025,1,3.22
27872,2025,1,3.72
27873,2025,1,3.18
27874,2025,1,3.53
27875,2025,1,3.73
27876,2025,1,3.54
27877,2025,1,3.61
27878,2025,1,3.44
27879,2025,1,3.5
27880,2025,1,3.55
27881,2025,1,3.58
27882,2025,1,3.65
27883,2025,1,3.22
27884,2025,1,3.53
27885,2025,1,3.9
27886,2025,1,3.56
27887,2025,1,3.65
27888,2025,1,3.85
27889,2025,1,3.45
27890,2025,1,3.6
27891,2025,1,3.83
27893,2025,1,3.35
23635,2025,1,3.34
23636,2025,1,3.87
23637,2025,1,3.55
23639,2025,1,3.54
23640,2025,1,0
23641,2025,1,3.1
23642,2025,1,3.53
23643,2025,1,3.53
23644,2025,1,3.7
23645,2025,1,0
23646,2025,1,3.43
23647,2025,1,3.76
23648,2025,1,3.8
23649,2025,1,3.63
23650,2025,1,3.74
23651,2025,1,0
23657,2025,1,3.44
23658,2025,1,0
23659,2025,1,3.55
23660,2025,1,0
23661,2025,1,3.35
23662,2025,1,3.38
23663,2025,1,3.39
23664,2025,1,3.89
23665,2025,1,3.57
23666,2025,1,3.57
23667,2025,1,3.6
23668,2025,1,3.45
23669,2025,1,3.79
23670,2025,1,3.09
23671,2025,1,3.89
23672,2025,1,3.83
23673,2025,1,0
23674,2025,1,0
23675,2025,1,3.47
23676,2025,1,3.18
23677,2025,1,3.59
23678,2025,1,3.84
23679,2025,1,3.65
23680,2025,1,0
23681,2025,1,3.56
23682,2025,1,3.82
23683,2025,1,0
23684,2025,1,3.3
23685,2025,1,0.19
23688,2025,1,0
23689,2025,1,3.67
23690,2025,1,3.71
23691,2025,1,0
23692,2025,1,0
23693,2025,1,0
23694,2025,1,3.56
23695,2025,1,3.75
23696,2025,1,3.19
23697,2025,1,0
23698,2025,1,3.42
23699,2025,1,0
23700,2025,1,3.13
23701,2025,1,3.66
23702,2025,1,3.55
23703,2025,1,3.38
23704,2025,1,3.74
23705,2025,1,3.45
23710,2025,1,3.13
23711,2025,1,3.36
23712,2025,1,3.3
23713,2025,1,3.83
23714,2025,1,3.6
23715,2025,1,3.19
23716,2025,1,3.83
23717,2025,1,0
23718,2025,1,3.01
23719,2025,1,3.46
23720,2025,1,3.81
23721,2025,1,3.91
23722,2025,1,3.3
23723,2025,1,3.46
23724,2025,1,0
23725,2025,1,0
23726,2025,1,3.57
23727,2025,1,3.63
23728,2025,1,3.42
23729,2025,1,3.64
23730,2025,1,3.38
23732,2025,1,0
23733,2025,1,3.36
23734,2025,1,3.61
23735,2025,1,0
23736,2025,1,3.12
23737,2025,1,3.46
23738,2025,1,2.68
23739,2025,1,3.69
23740,2025,1,3.61
23742,2025,1,0
23743,2025,1,0
23744,2025,1,3.28
23745,2025,1,0
23746,2025,1,3.13
23747,2025,1,0
23748,2025,1,3.5
23749,2025,1,3.71
23750,2025,1,3.57
23751,2025,1,3.48
23752,2025,1,3.42
23754,2025,1,3.5
23755,2025,1,0
23756,2025,1,3.58
23757,2025,1,3.55
23758,2025,1,3.67
23759,2025,1,0
23760,2025,1,0
23761,2025,1,3.81
23762,2025,1,3.64
23763,2025,1,3.25
23764,2025,1,0
23765,2025,1,4
23766,2025,1,3.42
23767,2025,1,3.52
23768,2025,1,3.27
23769,2025,1,3.96
23770,2025,1,3.69
23771,2025,1,3.68
23772,2025,1,4
23773,2025,1,3.53
23774,2025,1,3.68
23775,2025,1,3.5
23776,2025,1,3.69
23777,2025,1,3.47
23778,2025,1,3.37
23779,2025,1,3.81
23780,2025,1,3.49
23781,2025,1,3.75
23782,2025,1,3.39
23783,2025,1,3.4
23784,2025,1,0
23785,2025,1,3.17
23786,2025,1,3.33
23787,2025,1,3.67
23788,2025,1,3.7
23789,2025,1,3.4
23790,2025,1,3.6
23791,2025,1,0
23792,2025,1,3.63
23793,2025,1,3.67
23794,2025,1,0
23795,2025,1,3.54
23797,2025,1,0
23799,2025,1,3.54
23800,2025,1,0
23801,2025,1,3.21
23802,2025,1,3.64
23804,2025,1,0
23805,2025,1,3.81
23806,2025,1,3.67
23807,2025,1,3.63
23808,2025,1,3.75
23809,2025,1,0
23810,2025,1,0
23811,2025,1,3.66
23812,2025,1,0
23813,2025,1,3.23
23814,2025,1,3.88
23815,2025,1,3.57
23816,2025,1,3.75
23819,2025,1,3.57
23820,2025,1,3.03
23821,2025,1,0
23822,2025,1,0
23823,2025,1,4
23824,2025,1,3.5
23825,2025,1,3.4
23827,2025,1,3.37
23828,2025,1,3.81
23829,2025,1,3.57
23830,2025,1,3.18
23831,2025,1,4
23832,2025,1,3.51
23833,2025,1,0
23834,2025,1,3.59
23835,2025,1,3.57
23836,2025,1,3.68
23837,2025,1,0
23838,2025,1,0
23839,2025,1,0
23840,2025,1,0
23841,2025,1,3.25
23842,2025,1,0
23843,2025,1,3.04
23844,2025,1,3.36
23845,2025,1,3.7
23847,2025,1,0
23850,2025,1,3.57
23852,2025,1,2.63
23859,2025,1,3.24
23860,2025,1,3.96
23862,2025,1,0
23864,2025,1,0
23865,2025,1,0
23866,2025,1,3.81
23867,2025,1,3.81
23868,2025,1,3.18
23869,2025,1,3.77
23870,2025,1,0
23871,2025,1,2.99
23873,2025,1,0
23874,2025,1,0
23875,2025,1,0.19
23935,2025,1,3.74
23936,2025,1,3.55
23937,2025,1,3.48
23938,2025,1,0
23939,2025,1,3.71
23940,2025,1,3.32
23941,2025,1,3.46
23942,2025,1,3.27
23943,2025,1,3.88
23944,2025,1,3.45
23945,2025,1,3.37
23946,2025,1,3.23
23947,2025,1,3.17
23948,2025,1,2.95
23949,2025,1,3.06
23950,2025,1,0
23951,2025,1,3.29
23952,2025,1,3.53
23953,2025,1,3.6
23954,2025,1,3.32
23955,2025,1,0
23956,2025,1,0
23957,2025,1,3.5
23958,2025,1,3.25
23959,2025,1,3.7
23960,2025,1,3.24
23961,2025,1,3.39
23962,2025,1,3.34
23963,2025,1,3.81
23964,2025,1,3.55
23965,2025,1,0
23966,2025,1,0
23967,2025,1,3.53
23968,2025,1,3.34
23969,2025,1,3.68
23970,2025,1,3.75
23971,2025,1,3.4
23972,2025,1,3.6
23973,2025,1,3.69
23974,2025,1,3.01
23975,2025,1,4
23976,2025,1,3.2
23977,2025,1,3.81
23978,2025,1,3.9
23979,2025,1,3.51
23980,2025,1,2.89
23981,2025,1,3.49
23982,2025,1,3.74
23983,2025,1,3.5
23984,2025,1,3.45
23985,2025,1,3.38
23986,2025,1,3.6
23987,2025,1,0
23988,2025,1,0
23989,2025,1,0
23990,2025,1,3.29
23991,2025,1,3.82
23992,2025,1,0
23993,2025,1,3.82
23994,2025,1,3.77
23995,2025,1,3.2
23996,2025,1,3.47
23997,2025,1,0
23998,2025,1,3.6
23999,2025,1,0
24000,2025,1,3.74
24001,2025,1,0
24002,2025,1,3.54
24003,2025,1,3.61
24004,2025,1,3.43
24005,2025,1,0
24006,2025,1,3.59
24007,2025,1,3.18
24008,2025,1,3.87
24009,2025,1,3.11
24010,2025,1,3.62
24011,2025,1,3.41
24012,2025,1,3.81
24014,2025,1,3.58
24016,2025,1,3
24017,2025,1,3.81
24018,2025,1,3.81
24019,2025,1,3.48
24020,2025,1,0
24021,2025,1,3.1
24022,2025,1,3.42
24024,2025,1,3.53
24025,2025,1,3.57
24026,2025,1,3.3
24027,2025,1,3.13
24028,2025,1,3.77
24029,2025,1,0
24031,2025,1,3.5
24032,2025,1,2.76
24033,2025,1,3.29
24034,2025,1,3.57
24035,2025,1,3.41
24036,2025,1,3.85
24037,2025,1,3.32
24038,2025,1,3.69
24039,2025,1,3.68
24040,2025,1,3.53
24041,2025,1,3.68
24042,2025,1,3.13
24043,2025,1,3.49
24044,2025,1,3.08
24046,2025,1,3.15
24047,2025,1,3.01
24048,2025,1,0
24049,2025,1,3.57
24050,2025,1,3.53
24051,2025,1,3.49
24052,2025,1,3.23
24053,2025,1,0
24054,2025,1,3.28
24055,2025,1,0
24056,2025,1,0
24057,2025,1,2.92
24058,2025,1,3.44
24059,2025,1,3.41
24060,2025,1,3.15
24061,2025,1,0
24062,2025,1,3.82
24063,2025,1,3.78
24064,2025,1,3.7
24065,2025,1,3.75
24066,2025,1,3.5
24067,2025,1,3.26
24068,2025,1,3.71
24069,2025,1,3.58
24070,2025,1,0
24071,2025,1,3.28
24072,2025,1,3.57
24073,2025,1,0
24074,2025,1,3.7
24075,2025,1,3.85
24076,2025,1,3.78
24077,2025,1,2.9
24078,2025,1,3.2
24079,2025,1,3.53
24080,2025,1,1.13
24081,2025,1,3.68
24082,2025,1,0
24083,2025,1,3.71
24084,2025,1,3.4
24085,2025,1,3.82
24086,2025,1,3.71
24087,2025,1,3.77
24088,2025,1,3.5
24089,2025,1,3.2
24090,2025,1,3.67
24091,2025,1,3.47
24092,2025,1,3.52
24093,2025,1,0
24094,2025,1,3.59
24095,2025,1,3.23
24096,2025,1,3.75
24097,2025,1,3.57
24098,2025,1,3.13
24099,2025,1,0
24100,2025,1,0
24101,2025,1,3.67
24102,2025,1,3.66
24103,2025,1,3.63
24104,2025,1,0.19
24105,2025,1,0
24106,2025,1,3.41
24107,2025,1,3.81
24108,2025,1,3.56
24109,2025,1,3.36
24110,2025,1,3.76
24111,2025,1,0
24112,2025,1,3.52
24113,2025,1,3.1
24114,2025,1,0
24115,2025,1,3.75
24116,2025,1,3.82
24117,2025,1,0
24118,2025,1,3.48
24119,2025,1,3.53
24121,2025,1,0
24122,2025,1,3.43
24123,2025,1,3.79
24124,2025,1,3.29
24125,2025,1,0.19
24126,2025,1,3.81
24127,2025,1,3.78
24128,2025,1,3.65
24129,2025,1,3.75
24130,2025,1,0
24131,2025,1,3.5
24132,2025,1,0
24133,2025,1,3.11
24134,2025,1,0
24135,2025,1,0
24136,2025,1,3.74
24137,2025,1,3.49
24138,2025,1,3.35
24139,2025,1,3.45
24140,2025,1,0.19
24141,2025,1,3.52
24143,2025,1,3.53
24144,2025,1,3.81
24145,2025,1,3.89
24146,2025,1,3.71
24147,2025,1,2.74
24148,2025,1,3.56
24149,2025,1,3.71
24150,2025,1,3.63
24153,2025,1,3.62
24154,2025,1,3.11
24155,2025,1,3.76
24156,2025,1,3.77
24157,2025,1,4
24158,2025,1,3.77
24160,2025,1,0
24161,2025,1,0
24162,2025,1,3.55
24163,2025,1,3.66
24164,2025,1,3.42
24165,2025,1,3.57
24166,2025,1,3.32
24167,2025,1,0
24168,2025,1,3.3
24169,2025,1,3.46
24172,2025,1,3.57
24173,2025,1,3.31
24174,2025,1,3.48
24175,2025,1,3.15
24176,2025,1,3.05
24177,2025,1,3.7
24178,2025,1,3.79
24179,2025,1,0
24180,2025,1,0
24181,2025,1,0
24182,2025,1,0
24183,2025,1,3.57
24184,2025,1,3.57
24185,2025,1,3.14
24186,2025,1,3.73
24187,2025,1,3.6
24188,2025,1,3.55
24189,2025,1,0
24190,2025,1,3.71
24191,2025,1,3.21
24192,2025,1,3.33
24194,2025,1,3.49
24195,2025,1,3.61
24196,2025,1,0
24197,2025,1,3.45
24198,2025,1,3.81
24199,2025,1,3.82
24200,2025,1,0
24201,2025,1,3.67
24202,2025,1,3.24
24204,2025,1,3.79
24206,2025,1,3.74
24207,2025,1,3.75
24208,2025,1,3.09
24209,2025,1,0
24210,2025,1,3.57
24211,2025,1,0
24212,2025,1,3.5
24213,2025,1,3.11
24214,2025,1,2.99
24215,2025,1,3.75
24216,2025,1,0
24217,2025,1,3.75
24218,2025,1,0
24219,2025,1,3.8
24220,2025,1,0
24221,2025,1,3.29
24222,2025,1,0
24223,2025,1,3.06
24224,2025,1,0
24225,2025,1,0
24227,2025,1,3.84
24228,2025,1,3.51
24229,2025,1,0
24230,2025,1,3.69
24231,2025,1,3.45
24232,2025,1,3.82
24233,2025,1,0
24234,2025,1,3.82
24235,2025,1,3.61
24236,2025,1,0
24237,2025,1,3.65
24238,2025,1,3.25
24240,2025,1,4
24241,2025,1,0.18
24243,2025,1,3.45
24245,2025,1,3.29
24246,2025,1,3.02
24248,2025,1,3.68
24249,2025,1,3.29
24250,2025,1,3.5
24251,2025,1,3.52
24255,2025,1,0
24257,2025,1,3.52
24258,2025,1,3.37
24259,2025,1,3.5
24260,2025,1,3.62
24261,2025,1,3.7
24262,2025,1,3.62
24263,2025,1,3.45
24264,2025,1,3.84
24265,2025,1,3.68
24267,2025,1,3.75
24268,2025,1,3.57
24269,2025,1,3.61
24270,2025,1,3.68
24272,2025,1,3.73
24273,2025,1,3.45
24274,2025,1,3.26
24276,2025,1,3.59
24277,2025,1,3.88
24279,2025,1,4
24280,2025,1,3.66
24281,2025,1,3.59
24282,2025,1,3.49
24283,2025,1,3.64
24284,2025,1,0
24286,2025,1,3
24287,2025,1,3.73
24288,2025,1,3.28
24289,2025,1,3.1
24291,2025,1,3.81
24292,2025,1,3.08
24293,2025,1,3.5
24294,2025,1,0
24295,2025,1,0
24296,2025,1,3.57
24297,2025,1,4
24298,2025,1,3.5
24299,2025,1,3.56
24300,2025,1,3.75
24301,2025,1,3.8
24302,2025,1,0
24303,2025,1,0
24304,2025,1,3.75
24307,2025,1,3.46
24308,2025,1,3.57
24309,2025,1,3.66
24310,2025,1,3.78
24311,2025,1,3.49
24312,2025,1,3.77
24313,2025,1,0
24315,2025,1,3.25
24316,2025,1,3.87
24317,2025,1,3.15
24318,2025,1,0
24319,2025,1,3.76
24321,2025,1,3.27
24322,2025,1,0
24323,2025,1,3.17
24324,2025,1,3.43
24325,2025,1,3.5
24326,2025,1,0
24327,2025,1,2.93
24328,2025,1,3.67
24329,2025,1,3.74
24330,2025,1,3.33
24331,2025,1,3.67
24332,2025,1,3.56
24333,2025,1,0
24334,2025,1,4
24335,2025,1,3.87
24336,2025,1,3.56
24337,2025,1,3.57
24338,2025,1,4
24339,2025,1,0
24340,2025,1,3.26
24341,2025,1,3.52
24342,2025,1,3.07
24343,2025,1,3.3
24346,2025,1,0
24347,2025,1,0
24348,2025,1,3.63
24349,2025,1,4
24350,2025,1,3.55
24351,2025,1,3.81
24352,2025,1,3.42
24353,2025,1,3.84
24354,2025,1,3.66
24355,2025,1,0
24356,2025,1,3.64
24357,2025,1,3.55
24358,2025,1,3.41
24359,2025,1,3.47
24360,2025,1,4
24361,2025,1,3.54
24362,2025,1,0
24364,2025,1,3.81
24365,2025,1,0
24366,2025,1,3.74
24367,2025,1,0
24368,2025,1,4
24369,2025,1,3.25
24370,2025,1,3.86
24371,2025,1,3.17
24372,2025,1,0
24373,2025,1,3.17
24374,2025,1,3.75
24375,2025,1,3.5
24376,2025,1,4
24377,2025,1,0
24378,2025,1,3.57
24379,2025,1,4
24380,2025,1,3.39
24381,2025,1,3.64
24382,2025,1,3.18
24383,2025,1,3.57
24384,2025,1,3.52
24385,2025,1,3.31
24386,2025,1,0
24387,2025,1,3.36
24388,2025,1,3.71
24389,2025,1,3.59
24391,2025,1,1.98
24392,2025,1,3.14
24393,2025,1,0
24394,2025,1,3.49
24395,2025,1,0
24396,2025,1,3.6
24397,2025,1,3.81
24398,2025,1,3.49
24399,2025,1,0
24400,2025,1,0
24401,2025,1,3.23
24402,2025,1,0
24403,2025,1,3.75
24404,2025,1,2.57
24405,2025,1,3.45
24406,2025,1,3.11
24407,2025,1,0
24408,2025,1,0
24409,2025,1,4
24410,2025,1,3.75
24411,2025,1,3.5
24412,2025,1,0
24415,2025,1,3.63
24416,2025,1,0
24417,2025,1,3.59
24418,2025,1,3.75
24419,2025,1,3.64
24420,2025,1,0
24423,2025,1,0.09
24424,2025,1,3.08
24425,2025,1,3.68
24426,2025,1,2.86
24427,2025,1,0
24428,2025,1,3.16
24429,2025,1,0
24430,2025,1,3.75
24431,2025,1,0
24432,2025,1,3.5
24433,2025,1,3.64
24434,2025,1,0
24435,2025,1,3.54
24436,2025,1,3.63
24437,2025,1,0
24438,2025,1,3.71
24439,2025,1,0
24440,2025,1,3.75
24441,2025,1,0
24442,2025,1,3.61
24443,2025,1,3.57
24444,2025,1,0
24446,2025,1,3.82
24447,2025,1,3.27
24448,2025,1,0
24451,2025,1,4
24452,2025,1,3.27
24453,2025,1,3.68
24454,2025,1,3.55
24455,2025,1,3.5
24456,2025,1,0
24457,2025,1,3.54
24459,2025,1,3.49
24460,2025,1,0
24461,2025,1,4
24462,2025,1,3.7
24463,2025,1,3.64
24466,2025,1,3.51
24468,2025,1,0
24469,2025,1,0
24470,2025,1,3.74
24472,2025,1,4
24473,2025,1,3.57
24474,2025,1,3.29
24475,2025,1,3.29
24476,2025,1,3.32
24477,2025,1,0
24478,2025,1,3.7
24479,2025,1,3.43
24480,2025,1,0
24481,2025,1,3.57
24482,2025,1,3.81
24483,2025,1,3.66
24484,2025,1,3.7
24487,2025,1,3.75
24488,2025,1,3.4
24489,2025,1,3.57
24490,2025,1,0
24491,2025,1,3.48
24492,2025,1,0
24493,2025,1,0
24494,2025,1,3.46
24495,2025,1,3.62
24496,2025,1,0
24497,2025,1,3.81
24498,2025,1,3.65
24499,2025,1,4
24500,2025,1,3.43
24501,2025,1,4
24502,2025,1,0
24503,2025,1,3.21
24504,2025,1,0
24505,2025,1,3.81
24506,2025,1,3.29
24507,2025,1,0
24509,2025,1,0.6
24511,2025,1,3.26
24512,2025,1,4
24513,2025,1,3.57
24514,2025,1,3.81
24515,2025,1,3.77
24516,2025,1,3.75
24517,2025,1,0
24518,2025,1,0
24520,2025,1,0
24521,2025,1,1.99
24522,2025,1,0
24523,2025,1,3.61
24524,2025,1,3.2
24525,2025,1,3.54
24528,2025,1,3.12
24530,2025,1,3.67
24532,2025,1,0
24533,2025,1,4
24535,2025,1,3.64
24536,2025,1,0
24537,2025,1,3.76
24540,2025,1,3.71
24541,2025,1,0
24542,2025,1,3.25
24543,2025,1,3.29
24544,2025,1,3.42
24545,2025,1,3.67
24546,2025,1,0
24549,2025,1,3.76
24550,2025,1,4
24553,2025,1,0
24554,2025,1,3.33
24555,2025,1,3.17
24556,2025,1,3.75
24557,2025,1,0
24558,2025,1,3.21
24559,2025,1,3.51
24560,2025,1,0
24561,2025,1,0.34
24562,2025,1,3.75
24563,2025,1,3.75
24564,2025,1,3.57
24565,2025,1,0
24566,2025,1,3.28
24567,2025,1,3.67
24568,2025,1,3.17
24569,2025,1,3.53
24570,2025,1,0
24571,2025,1,3.15
24572,2025,1,3.96
24573,2025,1,3.75
24574,2025,1,0
24575,2025,1,3.79
24576,2025,1,3.31
24577,2025,1,0
24578,2025,1,0
24579,2025,1,3.37
24580,2025,1,0
24581,2025,1,0
24582,2025,1,0
24583,2025,1,3.59
24584,2025,1,0
24585,2025,1,0
24587,2025,1,0
24588,2025,1,0
24589,2025,1,0
24591,2025,1,3.28
24592,2025,1,3.64
24593,2025,1,3.17
24595,2025,1,3.54
24596,2025,1,0
24600,2025,1,0
24602,2025,1,4
24605,2025,1,0
24606,2025,1,3.75
24610,2025,1,0
24611,2025,1,3.46
24612,2025,1,3.45
24613,2025,1,4
24615,2025,1,3.81
24617,2025,1,2.83
24618,2025,1,3.08
24619,2025,1,3.57
24620,2025,1,3.81
24621,2025,1,3.33
24622,2025,1,3.48
24623,2025,1,3.48
24626,2025,1,0
24627,2025,1,3.5
24628,2025,1,0
24629,2025,1,3.5
24630,2025,1,3.17
24634,2025,1,3.53
24636,2025,1,3.88
24637,2025,1,0
24638,2025,1,0
24639,2025,1,4
24642,2025,1,0
24643,2025,1,4
24644,2025,1,3.92
24646,2025,1,3.16
24647,2025,1,3.25
24649,2025,1,3.81
24650,2025,1,3.43
24651,2025,1,3.81
24652,2025,1,3.81
24654,2025,1,0
24655,2025,1,0
24656,2025,1,0
24658,2025,1,3.81
24660,2025,1,0
24661,2025,1,0
24662,2025,1,3.36
24663,2025,1,0
24665,2025,1,3.57
24667,2025,1,4
24670,2025,1,0
24671,2025,1,3.16
24672,2025,1,3.75
24673,2025,1,3.75
24674,2025,1,3.81
24675,2025,1,0
24677,2025,1,3.81
24678,2025,1,3.1
24679,2025,1,0
24681,2025,1,4
24682,2025,1,4
24684,2025,1,3.5
24686,2025,1,0
24687,2025,1,3.88
24688,2025,1,3.39
24689,2025,1,0
24690,2025,1,0
24691,2025,1,3.57
24694,2025,1,3.51
24699,2025,1,3.63
24700,2025,1,3.38
24701,2025,1,3.81
24702,2025,1,0
24704,2025,1,3.09
24705,2025,1,4
24706,2025,1,3.53
24710,2025,1,0
24711,2025,1,0
24712,2025,1,4
24714,2025,1,3.33
24715,2025,1,3.33
24716,2025,1,0
24717,2025,1,3.51
24718,2025,1,3.81
24719,2025,1,3.61
24721,2025,1,3.48
24722,2025,1,3.82
24723,2025,1,3.69
24725,2025,1,0
24726,2025,1,4
24727,2025,1,4
24728,2025,1,3.2
24729,2025,1,3.25
24730,2025,1,0
24731,2025,1,3.81
24732,2025,1,3.63
24733,2025,1,0
24734,2025,1,0
24735,2025,1,3.37
24736,2025,1,3.53
24737,2025,1,3.5
24738,2025,1,3.7
24741,2025,1,3.53
24742,2025,1,3.49
24757,2025,1,0
24779,2025,1,3.28
24807,2025,1,3.64
24811,2025,1,3.33
24839,2025,1,3.81
24911,2025,1,0
24915,2025,1,0
25013,2025,1,0.43
25018,2025,1,0.45
25025,2025,1,0
25034,2025,1,0
25299,2025,1,3.33
25300,2025,1,3.28
25301,2025,1,3.31
25302,2025,1,3.44
25303,2025,1,3.23
25304,2025,1,3.79
25305,2025,1,3.43
25306,2025,1,3.58
25307,2025,1,3.41
25309,2025,1,3.39
